mol,SMILES_RESULT,Chemspace_ID,Product_type,Price_for_1_mg_pack__USD,Cheapest_pack_size,Cheapest_pack_cost__USD,Supplier,$File,SMILES_QUERY
COC1=CC(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)=CC=C1Cl,COC1=CC(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)=CC=C1Cl,CSRS8030140624365837312603139390464,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(Cl)C=C1NC(=O)C(=O)NCC(F)C1=CC=CC=C1,COC1=CC=C(Cl)C=C1NC(=O)C(=O)NCC(F)C1=CC=CC=C1,CSRS8030140624365837312603139390720,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)C=C1Cl,COC1=CC=C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)C=C1Cl,CSRS8030140624365837312603139390976,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)C(Cl)=CC=C1,COC1=C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)C(Cl)=CC=C1,CSRS8030140624365837312603139391232,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)C=CC=C1Cl,COC1=C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)C=CC=C1Cl,CSRS8030140624365837312603139391488,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(Cl)C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)=C1,COC1=CC=C(Cl)C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)=C1,CSRS8030140624365837312603139391744,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)C(Cl)=C1,COC1=CC=C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)C(Cl)=C1,CSRS8030140624365837312603139392000,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(Cl)=CC=C1NC(=O)C(=O)NCC(F)C1=CC=CC=C1,COC1=CC(Cl)=CC=C1NC(=O)C(=O)NCC(F)C1=CC=CC=C1,CSRS8030140624365837312603139392256,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=C(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)C(Cl)=CC=C1,COC1=C(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)C(Cl)=CC=C1,CSRS8030140624365837312603139392512,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(Cl)C=C1NC(=O)C(=O)NC(CF)C1=CC=CC=C1,COC1=CC=C(Cl)C=C1NC(=O)C(=O)NC(CF)C1=CC=CC=C1,CSRS8030140624365837312603139392768,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(Cl)=CC=C1NC(=O)C(=O)NC(CF)C1=CC=CC=C1,COC1=CC(Cl)=CC=C1NC(=O)C(=O)NC(CF)C1=CC=CC=C1,CSRS8030140624365837312603139393024,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)=CC=C1Cl,COC1=CC(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)=CC=C1Cl,CSRS8030140624365837312603139393280,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(Cl)C(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)=C1,COC1=CC=C(Cl)C(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)=C1,CSRS8030140624365837312603139393536,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)C=C1Cl,COC1=CC=C(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)C=C1Cl,CSRS8030140624365837312603139393792,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)C(Cl)=C1,COC1=CC=C(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)C(Cl)=C1,CSRS8030140624365837312603139394048,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=C(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)C=CC=C1Cl,COC1=C(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)C=CC=C1Cl,CSRS8030140624365837312603139394304,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=CC(NC(=O)C(=O)NCCC2=CC=CC=C2)=C1Br,COC1=CC=CC(NC(=O)C(=O)NCCC2=CC=CC=C2)=C1Br,CSRS8030140624365837312603139394560,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(Br)C=C1NC(=O)C(=O)NCCC1=CC=CC=C1,COC1=CC=C(Br)C=C1NC(=O)C(=O)NCCC1=CC=CC=C1,CSRS8030140624365837312603139394816,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NCCC2=CC=CC=C2)C=C1Br,COC1=CC=C(NC(=O)C(=O)NCCC2=CC=CC=C2)C=C1Br,CSRS8030140624365837312603139395072,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(Br)=CC(NC(=O)C(=O)NCCC2=CC=CC=C2)=C1,COC1=CC(Br)=CC(NC(=O)C(=O)NCCC2=CC=CC=C2)=C1,CSRS8030140624365837312603139395328,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(Br)C(NC(=O)C(=O)NCCC2=CC=CC=C2)=C1,COC1=CC=C(Br)C(NC(=O)C(=O)NCCC2=CC=CC=C2)=C1,CSRS8030140624365837312603139395584,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(NC(=O)C(=O)NCCC2=CC=CC=C2)=CC=C1Br,COC1=CC(NC(=O)C(=O)NCCC2=CC=CC=C2)=CC=C1Br,CSRS8030140624365837312603139395840,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NCCC2=CC=CC=C2)C(Br)=C1,COC1=CC=C(NC(=O)C(=O)NCCC2=CC=CC=C2)C(Br)=C1,CSRS8030140624365837312603139396096,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(Br)=CC=C1NC(=O)C(=O)NCCC1=CC=CC=C1,COC1=CC(Br)=CC=C1NC(=O)C(=O)NCCC1=CC=CC=C1,CSRS8030140624365837312603139396352,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(NC(=O)C(=O)NC(C)C2=CC=CC=C2)=CC=C1Br,COC1=CC(NC(=O)C(=O)NC(C)C2=CC=CC=C2)=CC=C1Br,CSRS8030140624365837312603139396608,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=CC(NC(=O)C(=O)NC(C)C2=CC=CC=C2)=C1Br,COC1=CC=CC(NC(=O)C(=O)NC(C)C2=CC=CC=C2)=C1Br,CSRS8030140624365837312603139396864,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(Br)=CC(NC(=O)C(=O)NC(C)C2=CC=CC=C2)=C1,COC1=CC(Br)=CC(NC(=O)C(=O)NC(C)C2=CC=CC=C2)=C1,CSRS8030140624365837312603139397120,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(Br)C(NC(=O)C(=O)NC(C)C2=CC=CC=C2)=C1,COC1=CC=C(Br)C(NC(=O)C(=O)NC(C)C2=CC=CC=C2)=C1,CSRS8030140624365837312603139397376,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NC(C)C2=CC=CC=C2)C(Br)=C1,COC1=CC=C(NC(=O)C(=O)NC(C)C2=CC=CC=C2)C(Br)=C1,CSRS8030140624365837312603139397632,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(Br)=CC=C1NC(=O)C(=O)NC(C)C1=CC=CC=C1,COC1=CC(Br)=CC=C1NC(=O)C(=O)NC(C)C1=CC=CC=C1,CSRS8030140624365837312603139397888,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NC(C)C2=CC=CC=C2)C=C1Br,COC1=CC=C(NC(=O)C(=O)NC(C)C2=CC=CC=C2)C=C1Br,CSRS8030140624365837312603139398144,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(Br)C=C1NC(=O)C(=O)NC(C)C1=CC=CC=C1,COC1=CC=C(Br)C=C1NC(=O)C(=O)NC(C)C1=CC=CC=C1,CSRS8030140624365837312603139398400,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
FC(F)OC1=CC(Cl)=CC=C1NC(=O)C(=O)NCCC1=CC=CC=C1,FC(F)OC1=CC(Cl)=CC=C1NC(=O)C(=O)NCCC1=CC=CC=C1,CSRS8030140624365837312603139398656,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
FC(F)OC1=CC(NC(=O)C(=O)NCCC2=CC=CC=C2)=CC=C1Cl,FC(F)OC1=CC(NC(=O)C(=O)NCCC2=CC=CC=C2)=CC=C1Cl,CSRS8030140624365837312603139398912,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
FC(F)OC1=C(NC(=O)C(=O)NCCC2=CC=CC=C2)C=CC=C1Cl,FC(F)OC1=C(NC(=O)C(=O)NCCC2=CC=CC=C2)C=CC=C1Cl,CSRS8030140624365837312603139399168,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
FC(F)OC1=CC=C(NC(=O)C(=O)NCCC2=CC=CC=C2)C=C1Cl,FC(F)OC1=CC=C(NC(=O)C(=O)NCCC2=CC=CC=C2)C=C1Cl,CSRS8030140624365837312603139399424,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
CC(NC(=O)C(=O)NC1=C(OC(F)F)C(Cl)=CC=C1)C1=CC=CC=C1,CC(NC(=O)C(=O)NC1=C(OC(F)F)C(Cl)=CC=C1)C1=CC=CC=C1,CSRS8030140624365837312603139399680,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
CC(NC(=O)C(=O)NC1=CC=C(Cl)C(OC(F)F)=C1)C1=CC=CC=C1,CC(NC(=O)C(=O)NC1=CC=C(Cl)C(OC(F)F)=C1)C1=CC=CC=C1,CSRS8030140624365837312603139399936,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
CC(NC(=O)C(=O)NC1=CC=C(OC(F)F)C(Cl)=C1)C1=CC=CC=C1,CC(NC(=O)C(=O)NC1=CC=C(OC(F)F)C(Cl)=C1)C1=CC=CC=C1,CSRS8030140624365837312603139400192,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
CC(NC(=O)C(=O)NC1=CC=C(Cl)C=C1OC(F)F)C1=CC=CC=C1,CC(NC(=O)C(=O)NC1=CC=C(Cl)C=C1OC(F)F)C1=CC=CC=C1,CSRS8030140624365837312603139400448,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(Br)=CC(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)=C1,COC1=CC(Br)=CC(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)=C1,CSRS8030140624365837312603139400704,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(Br)C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)=C1,COC1=CC=C(Br)C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)=C1,CSRS8030140624365837312603139400960,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)=CC=C1Br,COC1=CC(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)=CC=C1Br,CSRS8030140624365837312603139401216,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)C=C1Br,COC1=CC=C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)C=C1Br,CSRS8030140624365837312603139401472,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(Br)C=C1NC(=O)C(=O)NCC(F)C1=CC=CC=C1,COC1=CC=C(Br)C=C1NC(=O)C(=O)NCC(F)C1=CC=CC=C1,CSRS8030140624365837312603139401728,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=CC(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)=C1Br,COC1=CC=CC(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)=C1Br,CSRS8030140624365837312603139401984,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)C(Br)=C1,COC1=CC=C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)C(Br)=C1,CSRS8030140624365837312603139402240,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(Br)=CC=C1NC(=O)C(=O)NCC(F)C1=CC=CC=C1,COC1=CC(Br)=CC=C1NC(=O)C(=O)NCC(F)C1=CC=CC=C1,CSRS8030140624365837312603139402496,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(Br)C(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)=C1,COC1=CC=C(Br)C(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)=C1,CSRS8030140624365837312603139402752,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)C(Br)=C1,COC1=CC=C(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)C(Br)=C1,CSRS8030140624365837312603139403008,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(Br)=CC=C1NC(=O)C(=O)NC(CF)C1=CC=CC=C1,COC1=CC(Br)=CC=C1NC(=O)C(=O)NC(CF)C1=CC=CC=C1,CSRS8030140624365837312603139403264,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(Br)=CC(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)=C1,COC1=CC(Br)=CC(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)=C1,CSRS8030140624365837312603139403520,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=CC(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)=C1Br,COC1=CC=CC(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)=C1Br,CSRS8030140624365837312603139403776,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(Br)C=C1NC(=O)C(=O)NC(CF)C1=CC=CC=C1,COC1=CC=C(Br)C=C1NC(=O)C(=O)NC(CF)C1=CC=CC=C1,CSRS8030140624365837312603139404032,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)C=C1Br,COC1=CC=C(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)C=C1Br,CSRS8030140624365837312603139404288,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)=CC=C1Br,COC1=CC(NC(=O)C(=O)NC(CF)C2=CC=CC=C2)=CC=C1Br,CSRS8030140624365837312603139404544,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
FC(F)OC1=CC(Cl)=CC=C1NC(=O)C(=O)NCC(F)C1=CC=CC=C1,FC(F)OC1=CC(Cl)=CC=C1NC(=O)C(=O)NCC(F)C1=CC=CC=C1,CSRS8030140624365837312603139404800,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
FC(F)OC1=C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)C=CC=C1Cl,FC(F)OC1=C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)C=CC=C1Cl,CSRS8030140624365837312603139405056,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
FC(F)OC1=CC(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)=CC=C1Cl,FC(F)OC1=CC(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)=CC=C1Cl,CSRS8030140624365837312603139405312,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
FCC(NC(=O)C(=O)NC1=C(OC(F)F)C(Cl)=CC=C1)C1=CC=CC=C1,FCC(NC(=O)C(=O)NC1=C(OC(F)F)C(Cl)=CC=C1)C1=CC=CC=C1,CSRS8030140624365837312603139405568,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
FCC(NC(=O)C(=O)NC1=CC=C(Cl)C(OC(F)F)=C1)C1=CC=CC=C1,FCC(NC(=O)C(=O)NC1=CC=C(Cl)C(OC(F)F)=C1)C1=CC=CC=C1,CSRS8030140624365837312603139405824,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
FCC(NC(=O)C(=O)NC1=CC=C(Cl)C=C1OC(F)F)C1=CC=CC=C1,FCC(NC(=O)C(=O)NC1=CC=C(Cl)C=C1OC(F)F)C1=CC=CC=C1,CSRS8030140624365837312603139406080,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
FC(F)OC1=CC=C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)C=C1Cl,FC(F)OC1=CC=C(NC(=O)C(=O)NCC(F)C2=CC=CC=C2)C=C1Cl,CSRS8030140624365837312603139406336,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
FCC(NC(=O)C(=O)NC1=CC=C(OC(F)F)C(Cl)=C1)C1=CC=CC=C1,FCC(NC(=O)C(=O)NC1=CC=C(OC(F)F)C(Cl)=C1)C1=CC=CC=C1,CSRS8030140624365837312603139406592,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(NC(=O)C(=O)NC(C)(C)C2=CC=CC=C2)=CC=C1Cl,COC1=CC(NC(=O)C(=O)NC(C)(C)C2=CC=CC=C2)=CC=C1Cl,CSRS8030140624365837312603139406848,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=C(NC(=O)C(=O)NC(C)(C)C2=CC=CC=C2)C(Cl)=CC=C1,COC1=C(NC(=O)C(=O)NC(C)(C)C2=CC=CC=C2)C(Cl)=CC=C1,CSRS8030140624365837312603139407104,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(Cl)C(NC(=O)C(=O)NC(C)(C)C2=CC=CC=C2)=C1,COC1=CC=C(Cl)C(NC(=O)C(=O)NC(C)(C)C2=CC=CC=C2)=C1,CSRS8030140624365837312603139407360,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NC(C)(C)C2=CC=CC=C2)C(Cl)=C1,COC1=CC=C(NC(=O)C(=O)NC(C)(C)C2=CC=CC=C2)C(Cl)=C1,CSRS8030140624365837312603139407616,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NC(C)(C)C2=CC=CC=C2)C=C1Cl,COC1=CC=C(NC(=O)C(=O)NC(C)(C)C2=CC=CC=C2)C=C1Cl,CSRS8030140624365837312603139407872,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(Cl)C=C1NC(=O)C(=O)NC(C)(C)C1=CC=CC=C1,COC1=CC=C(Cl)C=C1NC(=O)C(=O)NC(C)(C)C1=CC=CC=C1,CSRS8030140624365837312603139408128,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(Cl)=CC=C1NC(=O)C(=O)NC(C)(C)C1=CC=CC=C1,COC1=CC(Cl)=CC=C1NC(=O)C(=O)NC(C)(C)C1=CC=CC=C1,CSRS8030140624365837312603139408384,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=C(NC(=O)C(=O)NC(C)(C)C2=CC=CC=C2)C=CC=C1Cl,COC1=C(NC(=O)C(=O)NC(C)(C)C2=CC=CC=C2)C=CC=C1Cl,CSRS8030140624365837312603139408640,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(NC(=O)C(=O)NC(CC2=CC=CC=C2)C#C)C(Cl)=C1,COC1=CC=C(NC(=O)C(=O)NC(CC2=CC=CC=C2)C#C)C(Cl)=C1,CSRS8030140624365837312603139408896,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC(Cl)=CC=C1NC(=O)C(=O)NC(CC1=CC=CC=C1)C#C,COC1=CC(Cl)=CC=C1NC(=O)C(=O)NC(CC1=CC=CC=C1)C#C,CSRS8030140624365837312603139409152,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
COC1=CC=C(Cl)C=C1NC(=O)C(=O)NC(CC1=CC=CC=C1)C#C,COC1=CC=C(Cl)C=C1NC(=O)C(=O)NC(CC1=CC=CC=C1)C#C,CSRS8030140624365837312603139409408,REAL and Freedom Spaces structure,269,1 mg,269,Enamine Ltd,17352,Clc1cc(NC(=O)C(=O)NCCc2ccccc2)c(OC)cc1
